d331e0b98a000d5de723fcfd26f6fcc4c34427be,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/NFA.java,jflex/src/JFlex/NFA.java,https://github.com/jflex-de/jflex,jflex,813,828
d612ba988fe8c67df3dcf48c09f8711a49247f3a,d34b678476ff75f3e7a36b44169a579e8d0a6ba1,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,470,446
777bb6d84a138dbb0f7ed6b0a3e542f7b1554d1a,574e9a9e6f172b0049ed5d07fbcf5cea9bdf1520,jflex/src/JFlex/IntCharSet.java,jflex/src/JFlex/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,179,178
8725c441db68dcf9ffa8472f00de38a45fdf9c6e,1b5324cb83226a2c938e550db2f69354fccb7070,src/JFlex/IntCharSet.java,src/JFlex/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,179,178
8357085153524e3af5d1d2c01c55b7c8f3c39058,d19f6ce21c49ad738922b53fb11af8af21a298a9,jflex/src/JFlex/ErrorMessages.java,jflex/src/JFlex/ErrorMessages.java,https://github.com/jflex-de/jflex,jflex,37,39
5e450f73c3f9d4147441204c755734af73eb2f39,54aa95d212a440befa24e721c6e57444b5b4156a,src/JFlex/ErrorMessages.java,src/JFlex/ErrorMessages.java,https://github.com/jflex-de/jflex,jflex,37,39
a1766dd94cccf92d0e0d9f6e6df6e3446357d021,d19f6ce21c49ad738922b53fb11af8af21a298a9,jflex/src/JFlex/Skeleton.java,jflex/src/JFlex/Skeleton.java,https://github.com/jflex-de/jflex,jflex,192,192
ca96924a69773dd9bfdb354f77c1b61885da312e,54aa95d212a440befa24e721c6e57444b5b4156a,src/JFlex/Skeleton.java,src/JFlex/Skeleton.java,https://github.com/jflex-de/jflex,jflex,192,192
1d0b0fe9c2a12efab356a0facc72ed65a98a2c3f,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/Action.java,jflex/src/JFlex/Action.java,https://github.com/jflex-de/jflex,jflex,100,112
7a5735511fed21d00a0efa64c8df8db52399c679,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,709,714
cff60941afbeec099ea8b4304081269504569b45,a441312a5a778f93cbeac6d9de42effbcf8f4b42,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1159,1165
cff60941afbeec099ea8b4304081269504569b45,a441312a5a778f93cbeac6d9de42effbcf8f4b42,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1160,1166
cff60941afbeec099ea8b4304081269504569b45,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1106,1110
242d824532d2b739510708335c06fd980e8c7055,2c194433fc7bd87759725ce9c0798c14509c6d49,src/JFlex/Emitter.java,src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1159,1165
242d824532d2b739510708335c06fd980e8c7055,2c194433fc7bd87759725ce9c0798c14509c6d49,src/JFlex/Emitter.java,src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1160,1166
b081852b114d5841c0640a68ee9a08d28112112e,d34b678476ff75f3e7a36b44169a579e8d0a6ba1,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1001,996
b081852b114d5841c0640a68ee9a08d28112112e,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1021,1021
b081852b114d5841c0640a68ee9a08d28112112e,b7a63a4fa4157ededf16899b903ba09b1d725d34,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,747,765
b081852b114d5841c0640a68ee9a08d28112112e,8212963634b371a79e3ef03a5a74863f165d420d,jflex/src/JFlex/Emitter.java,jflex/src/JFlex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1018,1060
ddce5b6fa2bdde5252d62b955b19fd55be39f1c4,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/Main.java,jflex/src/JFlex/Main.java,https://github.com/jflex-de/jflex,jflex,39,39
f8a81855962fbcb6095e386cf0848272cfd0bf76,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/Action.java,jflex/src/JFlex/Action.java,https://github.com/jflex-de/jflex,jflex,58,58
63da3bdee82812e266fc2cb1301c13bd7cdaac34,03e53026aebd5fb9db569349842f912aeb370d5b,jflex/src/JFlex/NFA.java,jflex/src/JFlex/NFA.java,https://github.com/jflex-de/jflex,jflex,154,154
03e53026aebd5fb9db569349842f912aeb370d5b,db36913b506be1d79740c5c51bfe82e22a299e6c,jflex/src/JFlex/RegExp.java,jflex/src/JFlex/RegExp.java,https://github.com/jflex-de/jflex,jflex,201,201
8c2d01a407f0c0683c2aca04f901239bf2077528,de1a4471a697fe647cd7c073fc5baf4355e703a0,src/main/java/jflex/Emitter.java,jflex/src/main/java/jflex/Emitter.java,https://github.com/jflex-de/jflex,jflex,420,453
8c2d01a407f0c0683c2aca04f901239bf2077528,9ff4c9f129f71ed2e631c881c6e36e0e120702af,src/main/java/jflex/IntCharSet.java,jflex/src/main/java/jflex/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,58,58
4bdfbb16cb46b9ca32e9bc75cadbd0ef1928b653,b9de9f9c48feadf4509bb1b9247d8b0c4941552b,jflex-unicode-maven-plugin/src/main/java/jflex/UnicodeVersion.java,jflex-unicode-maven-plugin/src/main/java/jflex/UnicodeVersion.java,https://github.com/jflex-de/jflex,jflex,987,702
6c75ab09e52a269139314575c9bea5f50980b511,866e46e7da8b3d23e910b37bde3761c45eb719e1,jflex-unicode-maven-plugin/src/main/java/jflex/JFlexUnicodeMojo.java,jflex-unicode-maven-plugin/src/main/java/jflex/JFlexUnicodeMojo.java,https://github.com/jflex-de/jflex,jflex,388,303
6c75ab09e52a269139314575c9bea5f50980b511,e08ec81dfc6bc22eb750752a8fb782bea17cba2e,jflex-unicode-maven-plugin/src/main/java/jflex/JFlexUnicodeMojo.java,jflex-unicode-maven-plugin/src/main/java/jflex/JFlexUnicodeMojo.java,https://github.com/jflex-de/jflex,jflex,388,303
935fa4e6c0d30b3cce1d03e9fbed73f37b18a16b,351a7a62fed3d18751ec2c9925ba70e73ff4ae59,jflex/src/main/java/jflex/Emitter.java,jflex/src/main/java/jflex/Emitter.java,https://github.com/jflex-de/jflex,jflex,328,328
935fa4e6c0d30b3cce1d03e9fbed73f37b18a16b,2c2b8971fdf32e2f0dce61ffbc9bd77b65fdce7e,jflex/src/main/java/jflex/Emitter.java,jflex/src/main/java/jflex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1194,1215
935fa4e6c0d30b3cce1d03e9fbed73f37b18a16b,0406c02ee1d8fddb99d60409b6ed0d9d4e78ee76,jflex/src/main/java/jflex/Emitter.java,jflex/src/main/java/jflex/Emitter.java,https://github.com/jflex-de/jflex,jflex,552,565
935fa4e6c0d30b3cce1d03e9fbed73f37b18a16b,5eb25bf6db975314c0af89f712d3a5d926d343e5,jflex/src/main/java/jflex/Emitter.java,jflex/src/main/java/jflex/Emitter.java,https://github.com/jflex-de/jflex,jflex,1178,1244
9c36a451ff9945aab1f39b890f00e65f479ce660,d4be7598ef9b70818699b95fd30da5c3b66cea9a,jflex/src/main/java/jflex/CharClasses.java,jflex/src/main/java/jflex/CharClasses.java,https://github.com/jflex-de/jflex,jflex,164,164
9c36a451ff9945aab1f39b890f00e65f479ce660,d4be7598ef9b70818699b95fd30da5c3b66cea9a,jflex/src/main/java/jflex/DFA.java,jflex/src/main/java/jflex/DFA.java,https://github.com/jflex-de/jflex,jflex,199,199
9c36a451ff9945aab1f39b890f00e65f479ce660,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/NFA.java,jflex/src/main/java/jflex/NFA.java,https://github.com/jflex-de/jflex,jflex,159,163
d4be7598ef9b70818699b95fd30da5c3b66cea9a,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/CharClasses.java,jflex/src/main/java/jflex/CharClasses.java,https://github.com/jflex-de/jflex,jflex,124,124
d4be7598ef9b70818699b95fd30da5c3b66cea9a,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/Macros.java,jflex/src/main/java/jflex/Macros.java,https://github.com/jflex-de/jflex,jflex,49,49
d4be7598ef9b70818699b95fd30da5c3b66cea9a,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/StateSet.java,jflex/src/main/java/jflex/StateSet.java,https://github.com/jflex-de/jflex,jflex,67,68
5287525eeb980e3af54afb805a93fa4b52761106,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/NFA.java,jflex/src/main/java/jflex/NFA.java,https://github.com/jflex-de/jflex,jflex,165,162
5287525eeb980e3af54afb805a93fa4b52761106,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/NFA.java,jflex/src/main/java/jflex/NFA.java,https://github.com/jflex-de/jflex,jflex,820,817
5287525eeb980e3af54afb805a93fa4b52761106,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/Out.java,jflex/src/main/java/jflex/Out.java,https://github.com/jflex-de/jflex,jflex,142,142
5287525eeb980e3af54afb805a93fa4b52761106,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/StateSet.java,jflex/src/main/java/jflex/StateSet.java,https://github.com/jflex-de/jflex,jflex,67,67
22c2902f9c95e5b58225af1930f09b08873db454,e001c49ecb517acd2c09ad72066442c6cfc4cb30,jflex/src/main/java/jflex/CharClasses.java,jflex/src/main/java/jflex/CharClasses.java,https://github.com/jflex-de/jflex,jflex,285,285
4d2559a91395db223503777f60c1e9b4120373a1,3f3d76675f8452fb3f1581dd26bf3e6422122615,java/jflex/core/StateSet.java,java/jflex/state/StateSet.java,https://github.com/jflex-de/jflex,jflex,109,110
5ca8fdb166c2db7c507d93c2231f867025d07d43,a6910f173172977a201324cbd2a3e6e834038baf,jflex/src/main/java/jflex/core/IntCharSet.java,jflex/src/main/java/jflex/core/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,28,28
45a9e5906797b6c8b66483b3116fa70ad5c49a95,3f3d76675f8452fb3f1581dd26bf3e6422122615,java/jflex/core/IntCharSet.java,java/jflex/core/unicode/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,401,491
815f67f7c6fac136377f6e952be66a4d19d1fe18,a6910f173172977a201324cbd2a3e6e834038baf,jflex/src/main/java/jflex/core/IntCharSet.java,jflex/src/main/java/jflex/core/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,193,193
3ca3c879c0d55c8b4939598647389e459c0742d1,3f3d76675f8452fb3f1581dd26bf3e6422122615,java/jflex/core/IntCharSet.java,java/jflex/core/unicode/IntCharSet.java,https://github.com/jflex-de/jflex,jflex,475,490
